REGION_CLASS	REGION_MEMBER	USED_MEMBER	USED_CLASS	SOURCE_TYPE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator	TypeCachingBytecodeGenerator(org.mockito.internal.creation.bytebuddy.BytecodeGenerator,boolean)	typeCache	org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator	SOURCE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator	mockClass(org.mockito.internal.creation.bytebuddy.MockFeatures)	mockedType	org.mockito.internal.creation.bytebuddy.MockFeatures	SOURCE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator	mockClass(org.mockito.internal.creation.bytebuddy.MockFeatures)	typeCache	org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator	SOURCE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator	mockClass(org.mockito.internal.creation.bytebuddy.MockFeatures)	mockedType	org.mockito.internal.creation.bytebuddy.MockFeatures	SOURCE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator	mockClass(org.mockito.internal.creation.bytebuddy.MockFeatures)	interfaces	org.mockito.internal.creation.bytebuddy.MockFeatures	SOURCE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator	mockClass(org.mockito.internal.creation.bytebuddy.MockFeatures)	serializableMode	org.mockito.internal.creation.bytebuddy.MockFeatures	SOURCE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator	mockClass(org.mockito.internal.creation.bytebuddy.MockFeatures)	stripAnnotations	org.mockito.internal.creation.bytebuddy.MockFeatures	SOURCE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$1	call()	bytecodeGenerator	org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator	SOURCE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator	mockClass(org.mockito.internal.creation.bytebuddy.MockFeatures)	BOOTSTRAP_LOCK	org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator	SOURCE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator	mockClassStatic(java.lang.Class)	bytecodeGenerator	org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator	SOURCE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator	mockClassConstruction(java.lang.Class)	bytecodeGenerator	org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator	SOURCE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	MockitoMockKey(java.lang.Class,java.util.Set,org.mockito.mock.SerializableMode,boolean)	serializableMode	org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	SOURCE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	MockitoMockKey(java.lang.Class,java.util.Set,org.mockito.mock.SerializableMode,boolean)	this	org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	SOURCE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	MockitoMockKey(java.lang.Class,java.util.Set,org.mockito.mock.SerializableMode,boolean)	stripAnnotations	org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	SOURCE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	MockitoMockKey(java.lang.Class,java.util.Set,org.mockito.mock.SerializableMode,boolean)	this	org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	SOURCE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	equals(java.lang.Object)	this	org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	SOURCE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	equals(java.lang.Object)	super	org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	SOURCE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	equals(java.lang.Object)	stripAnnotations	org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	SOURCE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	equals(java.lang.Object)	stripAnnotations	org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	SOURCE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	equals(java.lang.Object)	serializableMode	org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	SOURCE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	equals(java.lang.Object)	serializableMode	org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	SOURCE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	hashCode()	super	org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	SOURCE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	hashCode()	stripAnnotations	org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	SOURCE
org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	hashCode()	serializableMode	org.mockito.internal.creation.bytebuddy.TypeCachingBytecodeGenerator$MockitoMockKey	SOURCE
org.mockito.internal.creation.bytebuddy.MockFeatures	MockFeatures(java.lang.Class,java.util.Set,org.mockito.mock.SerializableMode,boolean)	mockedType	org.mockito.internal.creation.bytebuddy.MockFeatures	SOURCE
org.mockito.internal.creation.bytebuddy.MockFeatures	MockFeatures(java.lang.Class,java.util.Set,org.mockito.mock.SerializableMode,boolean)	this	org.mockito.internal.creation.bytebuddy.MockFeatures	SOURCE
org.mockito.internal.creation.bytebuddy.MockFeatures	MockFeatures(java.lang.Class,java.util.Set,org.mockito.mock.SerializableMode,boolean)	interfaces	org.mockito.internal.creation.bytebuddy.MockFeatures	SOURCE
org.mockito.internal.creation.bytebuddy.MockFeatures	MockFeatures(java.lang.Class,java.util.Set,org.mockito.mock.SerializableMode,boolean)	this	org.mockito.internal.creation.bytebuddy.MockFeatures	SOURCE
org.mockito.internal.creation.bytebuddy.MockFeatures	MockFeatures(java.lang.Class,java.util.Set,org.mockito.mock.SerializableMode,boolean)	serializableMode	org.mockito.internal.creation.bytebuddy.MockFeatures	SOURCE
org.mockito.internal.creation.bytebuddy.MockFeatures	MockFeatures(java.lang.Class,java.util.Set,org.mockito.mock.SerializableMode,boolean)	this	org.mockito.internal.creation.bytebuddy.MockFeatures	SOURCE
org.mockito.internal.creation.bytebuddy.MockFeatures	MockFeatures(java.lang.Class,java.util.Set,org.mockito.mock.SerializableMode,boolean)	stripAnnotations	org.mockito.internal.creation.bytebuddy.MockFeatures	SOURCE
org.mockito.internal.creation.bytebuddy.MockFeatures	MockFeatures(java.lang.Class,java.util.Set,org.mockito.mock.SerializableMode,boolean)	this	org.mockito.internal.creation.bytebuddy.MockFeatures	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	byteBuddy	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	this	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	loader	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	this	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	random	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	this	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	injectonBaseSuffix	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	getModule	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	class	java.lang.Class	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	isOpen	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	class	java.lang.String	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	isExported	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	class	java.lang.String	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	isExportedUnqualified	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	class	java.lang.String	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	canRead	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	addExports	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	class	java.lang.String	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	addReads	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	addOpens	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	class	java.lang.String	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	forName	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	class	java.lang.Class	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	ModuleSystemFound(net.bytebuddy.ByteBuddy,org.mockito.internal.creation.bytebuddy.SubclassLoader,java.util.Random)	class	java.lang.String	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	isOpened(java.lang.Class,java.lang.Class)	isOpen	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	isOpened(java.lang.Class,java.lang.Class)	getModule	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	isOpened(java.lang.Class,java.lang.Class)	getModule	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	canRead(java.lang.Class,java.lang.Class)	canRead	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	canRead(java.lang.Class,java.lang.Class)	getModule	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	canRead(java.lang.Class,java.lang.Class)	getModule	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	isExported(java.lang.Class)	isExportedUnqualified	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	isExported(java.lang.Class)	getModule	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	isExported(java.lang.Class,java.lang.Class)	isExported	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	isExported(java.lang.Class,java.lang.Class)	getModule	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	isExported(java.lang.Class,java.lang.Class)	getModule	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	injectionBase(java.lang.ClassLoader,java.lang.String)	class	org.mockito.codegen.InjectionBase	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	injectionBase(java.lang.ClassLoader,java.lang.String)	class	org.mockito.codegen.InjectionBase	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	injectionBase(java.lang.ClassLoader,java.lang.String)	class	org.mockito.codegen.InjectionBase	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	injectionBase(java.lang.ClassLoader,java.lang.String)	this	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	injectionBase(java.lang.ClassLoader,java.lang.String)	injectonBaseSuffix	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	injectionBase(java.lang.ClassLoader,java.lang.String)	injectonBaseSuffix	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	injectionBase(java.lang.ClassLoader,java.lang.String)	class	org.mockito.codegen.InjectionBase	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	injectionBase(java.lang.ClassLoader,java.lang.String)	byteBuddy	org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	SOURCE
org.mockito.internal.creation.bytebuddy.ModuleHandler$ModuleSystemFound	injectionBase(java.lang.ClassLoader,java.lang.String)	class	java.lang.Object	SOURCE
